LookId,SellerName,HedgeAdvisorName,AbaMemberBit,CommitPeriodGrp,LoanAmt,BaseLoanAmt,NoteRate,PropTypeName,PropUsageTypeName,PropUnitsCnt,MtgTypeName,LoanPurposeTypeName,DocumentationTypeName,AusTypeName,CreditScoreNum,LtvRatio,CltvRatio,EscrowImpoundBit,AppraisalWaiverBit,PropStateCd,RefiTypeName,RefiProgTypeName,AmortTypeName,AmortTermMonthsGrp,UnderwritingProgName,FirstTimeHomeBuyerBit,HighBalBit,PriorYrHighBalBit,GseAffordableProgBit,CraEligBit,BorrowerIncomeTypeName,CensusTractIncomeTypeName,CensusTractMinorityTypeName,LqaYellowBit,AmiLlpaCapEligBit,EligBit,ExecTypeName,ExecInvestorName,ExecMethodName,ProdCd,SpecName,Cpn,BaseSrvRate,ExcessSrvRate,BuyUpRate,BuyDnRate,BreakevenPrice,LlpaPrice,SpecPayupPrice,FeeAmt,VlipBit,LipBit,LirBit,LadBit,LacsBit,MasBit,LqaYellowProb,LoanAgeDays,BaseSrvMult,ExcessSrvMult,BuyUpMult,BuyDnMult,TotalDebtExpenseRatio,TotalMonthlyVerifiedIncomeAmt,UnknownTotalMonthlyVerifiedIncomeAmtBit,BenchMarginPrice,MarginPrice,WinBit,uidentifier
1933507,churchillmortgage,other,0,7,519920,519920,8,singlefamily,primaryresidence,1,conf,purchase,full,du,784,80,80,1,0,mt,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,buyup,fgf30s,newprod,7,0.25,0.25,0.01,0,102.600372,-0.375,0.000122,320,0,0,0,0,0,0,0.027,19,4.626,3.176,2.61,4.11,46.03,14473.88,0,-0.3241,0.00041,0,1
1933509,churchillmortgage,other,0,7,278910,270000,6.625,pud,primaryresidence,1,va,purchase,full,du,695,100,100,1,0,fl,other,other,fixed,360,vafixed30,0,0,0,0,0,middle,middle,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.375,0,0,99.643289,0,0.007812,320,0,0,0,0,0,0,0,19,1.423,4.106,0,0,56.76,7199.9,0,-0.3241,-0.049711,0,1
1933510,churchillmortgage,other,0,7,445374,436000,6.5,pud,primaryresidence,1,va,purchase,full,du,741,100,100,1,0,fl,other,other,fixed,360,vafixed30,1,0,0,0,0,upper,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.25,0,0,99.730198,0,0.007812,320,0,0,0,0,0,0,0,16,5.172,3.674,0,0,36.93,12082.59,0,-0.3241,-0.069836,0,1
1933513,churchillmortgage,other,0,7,155138,152470,7,singlefamily,primaryresidence,1,fha,purchase,full,du,668,96.5,96.5,1,0,ne,other,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 175k,6.5,0.19,0.25,0,0,101.412664,0,0.125,320,0,0,0,0,0,0,0,16,1.739,5.163,0,0,47.82,7212.62,0,-0.3241,0.000041,0,1
1933515,churchillmortgage,other,0,7,120555,120555,7.875,singlefamily,primaryresidence,1,conf,purchase,full,du,657,95,95,1,0,mo,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,middle,low,1,1,1,security,fnma,buyup,fnf30s,bal 125k,7,0.25,0,0.155,0,103.730394,0,1.65625,320,0,0,0,0,0,0,0.2616,5,3.177,4.069,3.12,4.35,21.44,5787.79,0,-0.3241,0.060394,0,1
1933520,churchillmortgage,other,0,7,124900,124900,5.25,singlefamily,primaryresidence,1,conf,purchase,full,du,797,23.35,23.35,1,0,or,other,other,fixed,360,fnmafixed30,0,0,0,0,1,low,middle,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,4.5,0.25,0.01,0,0,91.03326,0,0.000122,320,1,1,0,0,0,0,0.0098,10,5.473,6.261,5.61,6.81,28.21,3785.02,0,-0.3241,-0.870096,0,1
1933522,churchillmortgage,other,0,7,402573,395650,6.75,singlefamily,primaryresidence,1,fha,purchase,full,du,740,96.5,96.5,1,0,nj,other,other,fixed,360,fhafixed30,1,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.89227,0,0.046875,320,0,0,0,0,0,0,0,9,6.263,4.484,0,0,30.66,11666.66,0,-0.3241,0.24027,0,1
1933523,churchillmortgage,other,0,7,278000,278000,7.25,singlefamily,primaryresidence,1,conf,purchase,full,lp,734,79.89,79.89,1,0,oh,other,other,fixed,360,fhlmcfixed30,1,0,0,0,0,middle,high,low,0,1,1,security,fglmc,cap,fgf30s,bal 300k,6.5,0.25,0.01,0,0,100.845154,0,0.03125,320,0,0,0,0,0,0,0,11,5.776,4.293,3.38,4.78,30.5,7626.67,0,-0.3241,0.1096,0,1
1933525,churchillmortgage,other,0,7,249415,249415,7,pud,primaryresidence,1,conf,purchase,full,du,736,95,95,1,0,wa,other,other,fixed,360,fnmafixed30homeready,1,0,0,1,1,moderate,moderate,upper middle,0,1,1,security,fglmc,buyup,fgf30s,bal 250k,6,0.25,0.25,0.01,0,100.19953,0,0.15625,320,0,1,0,1,0,1,0.0945,12,5.298,4.551,3.77,5.07,40.36,5167.45,0,-0.3241,0.020252,0,1
1933528,churchillmortgage,other,0,7,599307,589000,7.25,singlefamily,primaryresidence,1,fha,purchase,full,du,636,95,95,1,0,fl,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,7,0.19,0,0,0,101.524036,0,0.164062,320,0,0,0,0,0,0,0,17,1.25,3.733,0,0,47.31,11454.71,0,-0.3241,0.000432,0,1
1933529,churchillmortgage,other,0,7,375457,369000,6.25,singlefamily,primaryresidence,1,fha,purchase,full,du,698,90,90,1,0,fl,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,fl,6,0.19,0,0,0,98.818633,0,0.011718,320,0,0,0,0,0,0,0,9,5.255,4.458,0,0,56.66,5824.87,0,-0.3241,0.010103,0,1
1933531,churchillmortgage,other,0,7,176738,176738,7.25,singlefamily,primaryresidence,1,conf,purchase,full,lp,785,70.7,70.7,1,0,mi,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,fglmc,cap,fgf30s,bal 200k,6.5,0.25,0.01,0,0,101.887957,0,0.6875,320,0,0,0,0,0,0,0,23,5.811,4.385,3.38,4.78,20.6,9351.09,0,-0.3241,0.090145,0,1
1933532,churchillmortgage,other,0,7,536000,536000,7.375,singlefamily,primaryresidence,1,conf,purchase,full,du,796,80,80,1,0,mi,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.135,0,0,100.582577,-0.375,0.000122,320,0,0,0,0,0,0,0.0055,13,4.911,2.95,3.23,4.73,25.91,31025.55,0,-0.3241,0.009577,0,1
1933535,churchillmortgage,other,0,7,276000,276000,7.875,singlefamily,primaryresidence,1,conf,purchase,full,du,769,80,80,1,0,wa,other,other,fixed,360,fnmafixed30,0,0,0,0,0,middle,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.135,0,0,102.033106,-0.625,0.000122,320,0,0,0,0,0,0,0.1356,6,4.768,3.641,2.74,4.24,48.6,6250,0,-0.3241,-0.04035,0,1
1933537,churchillmortgage,other,0,7,420000,420000,7.375,singlefamily,primaryresidence,1,conf,purchase,full,du,797,80,80,1,0,or,other,other,fixed,360,fnmafixed30,0,0,0,0,1,upper,moderate,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.135,0,0,100.611783,-0.375,0.000122,320,0,0,0,0,0,0,0.0059,18,4.675,3.603,3.23,4.73,14.07,35210.66,0,-0.3241,0.010062,0,1
1933538,churchillmortgage,other,0,7,220800,220800,6.875,pud,primaryresidence,1,conf,purchase,full,lp,809,80,80,1,0,ks,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,moderate,high,lower middle,0,1,1,security,fglmc,cap,fgf30s,bal 225k,6,0.25,0.135,0,0,99.813261,0,0.21875,320,0,1,0,0,0,0,0,13,5.755,4.455,3.92,5.12,49.47,4585.18,0,-0.3241,0.090385,0,1
1933539,churchillmortgage,other,0,7,619830,619830,7.5,singlefamily,primaryresidence,1,conf,purchase,full,du,784,97,97,1,0,ca,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,high,lower middle,0,0,1,security,fnma,buyup,fnf30s,ltv  95,6.5,0.25,0.03,0.25,0,101.281491,-0.125,0.003125,320,0,0,0,0,0,0,0.0131,5,5.1,3.758,3.51,4.88,36.63,19166.68,0,-0.3241,0.060386,0,1
1933540,churchillmortgage,other,0,7,144000,144000,7.75,condo,primaryresidence,1,conf,purchase,full,du,816,80,80,1,0,wa,other,other,fixed,360,fnmafixed30,0,0,0,0,1,upper,moderate,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 150k,7,0.25,0.01,0,0,102.810079,-1.125,1.34375,320,0,0,0,1,1,0,0.0085,3,4.808,4.382,2.82,4.32,31.23,11909.73,0,-0.3241,0.000079,0,1
1933541,churchillmortgage,other,0,7,864000,864000,7.5,singlefamily,primaryresidence,1,conf,purchase,full,du,743,90,90,1,0,wa,other,other,fixed,360,fnmafixed30highbal,1,1,1,0,0,upper,middle,upper middle,1,0,1,security,fnma,buyup,fnf30s,hb,6.5,0.25,0.03,0.25,0,99.369897,-1.75,-0.001093,320,0,0,0,0,0,0,0.3823,12,4.704,3.159,2.94,4.24,49.92,16006.43,0,-0.3241,0.059903,0,1
1933542,churchillmortgage,other,0,7,147283,144750,6.99,singlefamily,primaryresidence,1,fha,purchase,full,du,662,96.5,96.5,1,0,il,other,other,fixed,360,fhafixed30,1,0,0,0,1,low,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,bal 150k,6.5,0.19,0.24,0,0,101.090043,0,0.25,320,0,0,0,0,0,0,0,2,-0.144,5.01,0,0,51.92,3206.67,0,-0.3241,-0.159957,0,1
1933543,churchillmortgage,other,0,7,675000,675000,7,pud,primaryresidence,1,va,purchase,full,du,704,100,100,1,0,wa,other,other,fixed,360,vafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.25,0,0,101.277816,0,0.046875,320,0,0,0,0,0,0,0,9,4.375,3.01,0,0,63.44,11748.91,0,-0.3241,-0.020184,0,1
1933545,churchillmortgage,other,0,7,564000,564000,7.5,singlefamily,primaryresidence,1,conf,purchase,full,lp,788,80,80,1,0,ca,other,other,fixed,360,fhlmcfixed30,1,0,0,0,0,upper,high,upper middle,0,0,1,security,fglmc,buyup,fgf30s,newprod,6.5,0.25,0.25,0.01,0,101.000223,-0.375,0.000122,320,0,0,0,0,0,0,0,13,4.743,3.282,3.1,4.6,20.4,26100.42,0,-0.3241,0.029729,0,1
1933546,churchillmortgage,other,0,7,600000,600000,7.625,singlefamily,primaryresidence,1,conf,purchase,full,du,788,80,80,0,0,ca,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,high,upper middle,0,0,1,security,fglmc,buyup,fgf30s,newprod,6.5,0.25,0.25,0.135,0,101.173244,-0.375,0.000122,320,0,0,0,0,0,0,0.0257,10,4.231,2.989,2.96,4.46,46.88,11244.52,0,-0.3241,0.000244,0,1
1933547,churchillmortgage,other,0,7,525000,525000,7.25,singlefamily,primaryresidence,1,conf,purchase,full,du,812,46.26,46.26,0,0,ca,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.01,0,0,100.487332,0,0.000122,320,0,0,0,0,0,0,0.007,6,4.509,3.395,3.38,4.78,39.55,13989.04,0,-0.3241,0.030315,0,1
1933548,churchillmortgage,other,0,7,290000,290000,7.75,singlefamily,primaryresidence,1,conf,purchase,full,du,764,35.94,35.94,1,1,ca,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,fglmc,cap,fgf30s,newprod,7,0.25,0.01,0,0,102.250732,0,0.000122,320,0,0,0,0,0,0,0.0115,17,4.922,3.27,2.82,4.32,29.79,10598.11,0,-0.3241,-0.000424,0,1
1933550,churchillmortgage,other,0,7,280000,280000,6.75,pud,primaryresidence,1,conf,purchase,full,lp,778,70.02,70.02,1,0,tn,other,other,fixed,360,fhlmcfixed30,0,0,0,0,1,moderate,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.01,0,0,98.46515,-0.25,0.000122,320,0,1,0,0,0,0,0,9,5.988,4.661,4.09,5.39,49.67,4766.78,0,-0.3241,0.11015,0,1
1933551,churchillmortgage,other,0,7,377000,377000,7.5,singlefamily,primaryresidence,1,conf,purchase,full,du,806,50.95,50.95,1,1,or,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,lower middle,0,0,1,security,fglmc,buyup,fgf30s,newprod,6.5,0.25,0.25,0.01,0,101.251857,0,0.000122,320,0,0,0,0,0,0,0.0058,9,4.367,3.162,3.1,4.6,29.63,11709.72,0,-0.3241,-0.000143,0,1
1933552,churchillmortgage,other,0,7,338751,332925,6.75,singlefamily,primaryresidence,1,fha,purchase,full,du,620,96.5,96.5,1,0,or,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,99.288682,0,0.046875,320,0,0,0,0,0,0,0,16,-2.154,4.421,0,0,34.72,9654.94,0,-0.3241,-0.000087,0,1
1933553,churchillmortgage,other,0,7,391737,385000,6.75,singlefamily,primaryresidence,1,fha,purchase,full,du,638,84.62,84.62,1,0,or,other,other,fixed,360,fhafixed30,0,0,0,0,0,middle,middle,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,100.074461,0,0.046875,320,0,0,0,0,0,0,0,9,1.973,3.511,0,0,46.8,7479.67,0,-0.3241,-0.000216,0,1
1933555,churchillmortgage,other,0,7,229000,229000,5.75,singlefamily,primaryresidence,1,conf,purchase,full,du,699,74.11,74.11,1,0,wa,other,other,fixed,360,fnmafixed30,1,0,0,0,1,moderate,moderate,lower middle,1,1,1,security,fnma,buyup,fnf30s,fico <700,5,0.25,0,0.03,0,93.424121,0,0.003125,320,1,1,0,1,1,0,0.5494,16,5.945,5.206,4.74,6.59,49.41,3488,0,-0.3241,-0.67965,0,1
1933556,churchillmortgage,other,0,7,525000,525000,7.375,singlefamily,primaryresidence,1,conf,purchase,full,du,803,67.74,67.74,1,0,wa,other,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,middle,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6.5,0.25,0.135,0,0,100.94765,0,0.000122,320,0,0,0,0,0,0,0.0054,11,4.789,3.224,3.23,4.73,26.87,18757.22,0,-0.3241,-0.000018,0,1
1933557,churchillmortgage,other,0,7,335350,335350,8.25,singlefamily,primaryresidence,1,conf,purchase,full,du,756,95,95,1,0,ut,other,other,fixed,360,fnmafixed30,1,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,ltv  95,7.5,0.25,0.01,0,0,102.99579,-0.625,0.003125,320,0,0,0,0,0,0,0.0271,10,4.678,3.652,2.48,3.98,27.8,14201.67,0,-0.3241,-0.020305,0,1
1933558,churchillmortgage,other,0,7,441849,434250,6.25,singlefamily,primaryresidence,1,fha,purchase,full,du,708,96.5,96.5,1,0,ca,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0,0,0,98.885836,0,0.007812,320,0,0,0,0,0,0,0,19,5.626,4.354,0,0,52.15,7971.59,0,-0.3241,0.059664,1,1
1933559,churchillmortgage,other,0,7,307160,307160,6.5,singlefamily,primaryresidence,1,conf,purchase,full,du,755,92.24,92.24,1,0,ca,other,other,fixed,360,fnmafixed30,1,0,0,0,1,middle,moderate,upper middle,0,1,1,security,fglmc,buyup,fgf30s,newprod,5.5,0.25,0.25,0.01,0,97.235521,0,0.000122,320,0,1,0,1,0,1,0.0835,12,5.341,4.431,4.43,5.63,44.86,5498.51,0,-0.3241,0.020107,0,1
1933563,churchillmortgage,other,0,7,191420,191420,6.99,singlefamily,primaryresidence,1,conf,purchase,full,du,738,85,85,1,0,tx,other,other,fixed,360,fnmafixed30,1,0,0,0,0,middle,middle,upper middle,0,1,1,security,fglmc,cap,fgf30s,bal 200k,6,0.25,0.25,0,0,100.995567,0,0.375,320,0,0,0,1,0,1,0.0293,16,6.767,5.465,3.92,5.12,28.37,6434.35,0,-0.3241,0.140323,0,1
1933564,churchillmortgage,other,0,7,85500,85500,7.375,pud,primaryresidence,1,conf,refi,full,du,727,16.54,16.54,0,0,tx,cashout,other,fixed,360,fnmafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,cap,fgf30s,bal 110k,6.5,0.25,0.135,0,0,102.306476,-0.375,1.59375,320,0,0,0,0,0,0,0.0351,11,4.023,5.524,3.23,4.73,17.12,15053.5,0,-0.3241,-0.000221,0,1
1933568,churchillmortgage,other,0,7,461487,453550,6.75,singlefamily,primaryresidence,1,fha,purchase,full,du,633,96.5,96.5,1,0,wa,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0,0,0,99.78616,0,0.046875,320,0,0,0,0,0,0,0,11,0.554,4.212,0,0,54.67,9687.2,0,-0.3241,-0.05984,0,1
1933569,churchillmortgage,other,0,7,243333,243333,7.125,singlefamily,primaryresidence,1,conf,purchase,full,du,727,92.88,92.88,1,0,wa,other,other,fixed,360,fnmafixed30,1,0,0,0,1,upper,moderate,upper middle,1,0,1,security,fnma,buydn,fnf30s,bal 250k,6.5,0.25,0,0,0.095,99.232437,-0.875,0.21875,320,0,0,0,1,1,0,0.4939,30,5.183,4.368,3.83,5.33,48.28,7888.48,0,-0.3241,-0.000299,0,1
1933571,churchillmortgage,other,0,7,324850,324850,6.25,singlefamily,primaryresidence,1,conf,purchase,full,du,791,89,89,1,0,wa,other,other,fixed,360,fnmafixed30,1,0,0,0,1,moderate,moderate,upper middle,0,1,1,security,fglmc,cap,fgf30s,newprod,5.5,0.25,0.01,0,0,96.212291,0,0.000122,320,1,1,0,1,0,1,0.0095,23,5.786,4.849,4.78,5.98,42.16,5620.43,0,-0.3241,-0.540106,0,1
1933572,churchillmortgage,other,0,7,294566,289500,6.5,singlefamily,primaryresidence,1,fha,purchase,full,du,612,96.5,96.5,1,0,or,other,other,fixed,360,fhafixed30,0,0,0,0,0,upper,middle,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.25,0,0,98.13012,0,0.007812,320,0,0,0,0,0,0,0,11,-4.269,4.469,0,0,45.49,7420.05,0,-0.3241,0.13012,0,1
1933573,churchillmortgage,other,0,7,194750,194750,7.25,condo,primaryresidence,1,conf,purchase,full,lp,648,95,95,1,0,mi,other,other,fixed,360,fhlmcfixed30homepossible,1,0,0,1,1,moderate,moderate,lower middle,0,1,1,security,fglmc,cap,fgf30s,bal 200k,6.5,0.25,0.01,0,0,101.706439,0,0.6875,320,0,1,0,1,0,1,0,30,5.086,4.414,3.38,4.78,43.33,5697.25,0,-0.3241,-0.070372,0,1
1933578,churchillmortgage,other,0,7,184000,184000,7.5,singlefamily,primaryresidence,1,conf,purchase,full,du,741,80,80,1,0,mi,other,other,fixed,360,fnmafixed30homeready,0,0,0,1,1,moderate,middle,very low,1,0,1,security,fnma,buyup,fnf30s,bal 200k,6.5,0.25,0.03,0.25,0,102.162299,0,0.6875,320,0,1,0,0,0,0,0.2826,2,5.334,4.105,3.51,4.88,46.86,3920.18,0,-0.3241,-0.329701,0,1
1933583,churchillmortgage,other,0,7,121300,121300,6.99,singlefamily,primaryresidence,1,conf,refi,full,du,699,44.11,44.11,1,0,nj,nocashout,other,fixed,240,fnmafixed20,0,0,0,0,1,moderate,middle,upper middle,0,0,1,security,fglmc,buyup,fgf20s,newprod,6,0.25,0.25,0.025,0,101.15731,0,0,320,0,0,1,0,0,0,0.0847,-1,5.975,5.053,3.48,4.78,33.59,5149.73,0,-0.3241,-0.08969,0,1
1933584,firstfederalbankafsb,mct,0,7,302421,297220,7.125,singlefamily,primaryresidence,1,fha,purchase,full,lp,657,96.5,96.5,1,0,al,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.375,0,0,101.918516,0,0.046875,320,0,0,0,0,0,0,0,4,2.848,4.509,0,0,40.3,10774.91,0,-0.3241,-0.040484,0,1
1933585,firstfederalbankafsb,mct,0,7,222750,222750,7.125,singlefamily,primaryresidence,1,conf,purchase,full,lp,806,90,90,1,0,al,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,moderate,middle,very low,0,1,1,security,fglmc,buydn,fgf30s,bal 225k,6.5,0.25,0,0,0.115,100.939407,0,0.5,320,0,1,0,0,0,0,0,8,5.527,4.498,3.692,5.092,32.5,5362.37,0,-0.3241,0.060407,0,1
1933586,firstfederalbankafsb,mct,0,7,475723,467542,7.125,singlefamily,primaryresidence,1,fha,purchase,full,lp,649,96.5,96.5,1,0,al,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,high,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.375,0,0,101.855826,0,0.046875,320,0,0,0,0,0,0,0,11,3.422,4.053,0,0,54.9,10208.06,0,-0.3241,-0.010174,0,1
1933587,firstfederalbankafsb,mct,0,7,479920,479920,8.125,singlefamily,investment,1,conf,purchase,full,lp,801,80,80,1,0,al,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,middle,very low,0,0,1,security,fglmc,buyup,fgf30s,nonowner,7,0.25,0.25,0.135,0,99.824786,-3.75,0.28125,320,0,0,0,0,0,0,0,5,4.878,3.221,2.443,3.943,25.5,23580.13,0,-0.3241,-0.060214,0,1
1933588,firstfederalbankafsb,mct,0,7,200000,200000,7.25,singlefamily,primaryresidence,1,conf,refi,full,lp,748,80,80,1,0,al,cashout,other,fixed,360,fhlmcfixed30,0,0,0,0,0,middle,middle,low,0,0,1,security,fglmc,cap,fgf30s,bal 200k,6.5,0.25,0.01,0,0,99.04919,-2.375,0.6875,320,0,0,0,0,0,0,0,12,5.679,4.776,3.331,4.731,48,5451.67,0,-0.3241,-0.07981,0,1
1933589,firstfederalbankafsb,mct,0,7,158272,155550,6.625,singlefamily,primaryresidence,1,fha,purchase,full,lp,668,85,85,1,0,al,other,other,fixed,360,fhafixed30,1,0,0,0,1,middle,moderate,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.375,0,0,100.058199,0,0.007812,320,0,0,0,0,0,0,0,5,3.551,4.2,0,0,51.4,4492.99,0,-0.3241,-0.139801,0,1
1933590,firstfederalbankafsb,mct,0,7,211105,207475,7.25,singlefamily,primaryresidence,1,fha,purchase,full,lp,653,96.5,96.5,1,0,al,other,other,fixed,360,fhafixed30,1,0,0,0,0,upper,high,lower middle,0,0,1,security,gnmaii,gnsec,g2f30s,bal 225k,7,0.19,0,0,0,101.771454,0,0.40625,320,0,0,0,0,0,0,0,8,1.511,4.715,0,0,38.3,7308.47,0,-0.3241,-0.099546,0,1
1933591,firstfederalbankafsb,mct,0,7,200000,200000,7.25,pud,primaryresidence,1,conf,purchase,full,lp,793,62,62,1,0,al,other,other,fixed,360,fhlmcfixed30,0,0,0,0,1,moderate,high,low,0,0,1,security,fglmc,cap,fgf30s,bal 200k,6.5,0.25,0.01,0,0,101.860568,0,0.6875,320,0,1,0,1,0,0,0,12,5.896,4.686,3.331,4.731,50,4938.24,0,-0.3241,0.039568,0,1
1933592,firstfederalbankafsb,mct,0,7,221000,221000,7.625,singlefamily,primaryresidence,1,conf,refi,full,lp,776,76,76,0,0,al,nocashout,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,lower middle,0,0,1,security,fglmc,buyup,fgf30s,bal 225k,6.5,0.25,0.25,0.135,0,101.669378,-0.875,0.5,320,0,0,0,0,0,0,0,8,4.921,4.505,2.908,4.408,35.3,10226.67,0,-0.3241,-0.039622,1,1
1933593,firstfederalbankafsb,mct,0,7,212000,212000,7.25,singlefamily,primaryresidence,1,conf,purchase,full,lp,760,80,80,1,1,al,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,other,high,upper middle,0,0,1,security,fglmc,cap,fgf30s,bal 225k,6.5,0.25,0.01,0,0,100.906632,-0.625,0.5,320,0,0,0,0,0,0,0,5,5.36,4.269,3.331,4.731,35.5,11248.73961,1,-0.3241,-0.040368,1,1
1933594,firstfederalbankafsb,mct,0,7,86400,86400,7.375,singlefamily,primaryresidence,1,conf,purchase,full,lp,676,47,47,1,0,al,other,other,fixed,360,fhlmcfixed30,1,0,0,0,1,moderate,high,lower middle,0,1,1,security,fglmc,cap,fgf30s,bal 110k,6.5,0.25,0.135,0,0,103.03076,0,1.59375,320,1,1,0,1,0,0,0,8,4.65,4.539,3.18,4.68,33.9,2910.33,0,-0.3241,-1.13024,0,1
1933595,firstfederalbankafsb,mct,0,7,180808,179000,6.5,singlefamily,primaryresidence,1,usda,purchase,full,gus,738,100.45,100.45,1,0,al,other,other,fixed,360,usdafixed30,1,0,0,0,0,middle,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6,0.19,0.25,0,0,99.823042,0,0.007812,320,0,0,0,0,0,0,0,8,4.117,4.957,0,0,45.4,4836.77,0,-0.3241,-0.119958,0,1
1933596,firstfederalbankafsb,mct,0,7,50000,50000,7,pud,primaryresidence,1,conf,refi,full,du,772,24,24,1,0,al,nocashout,other,fixed,360,fnmafixed30,0,0,0,0,1,moderate,high,low,0,0,1,security,fglmc,buyup,fgf30s,bal  85k,6,0.25,0.25,0.01,0,101.55986,0,1.78125,320,0,0,1,0,0,0,0.015,8,4.939,5.437,3.722,5.022,39,3510,0,-0.3241,-0.30014,1,1
1933597,firstfederalbankafsb,mct,0,7,134518,132205,6.75,singlefamily,primaryresidence,1,fha,purchase,full,lp,654,96.5,96.5,1,0,al,other,other,fixed,360,fhafixed30,1,0,0,0,0,middle,middle,low,0,0,1,security,gnmaii,gnsec,g2f30s,bal 150k,6.5,0.19,0,0,0,99.639954,0,0.25,320,0,0,0,0,0,0,0,4,-1.174,4.972,0,0,41.8,6005.58,0,-0.3241,-0.230046,0,1
1933598,firstfederalbankafsb,mct,0,7,235653,231600,7,singlefamily,primaryresidence,1,fha,purchase,full,lp,603,96.5,96.5,1,0,al,other,other,fixed,360,fhafixed30,1,0,0,0,1,moderate,moderate,upper middle,0,0,1,security,gnmaii,gnsec,g2f30s,newprod,6.5,0.19,0.25,0,0,100.665313,0,0.046875,320,0,0,0,0,0,0,0,4,-0.662,4.462,0,0,45.4,3908.4,0,-0.3241,0.100313,0,1
1933599,firstfederalbankafsb,mct,0,7,460000,460000,6.875,pud,primaryresidence,1,conf,purchase,full,lp,758,55,55,0,0,al,other,other,fixed,360,fhlmcfixed30,0,0,0,0,0,upper,high,low,0,0,1,security,fglmc,cap,fgf30s,newprod,6,0.25,0.135,0,0,99.021786,0,0.000122,320,0,0,0,0,0,0,0,8,5.2,4.358,3.872,5.072,41.7,13547,0,-0.3241,0.009786,0,1
